sample	producer	occurrence
MH0355	specI_v3_Cluster2366	1
MH0355	MB2bin158	1
MH0355	MB2bin162	1
MH0355	MB2bin187	1
MH0355	MB2bin78	1
MH0355	MB2bin70	1
MH0355	MB2bin171	1
MH0355	MB2bin268	1
MH0355	MB2bin126	1
MH0355	MB2bin22	1
MH0355	specI_v3_Cluster1576	1
MH0343	MB2bin301	1
MH0343	MB2bin6	1
MH0343	MB2bin39	1
MH0343	MGS00010	1
MH0343	MB2bin12	1
MH0343	specI_v3_Cluster1576	1
MH0343	MB2bin69	1
MH0343	MB2bin207	1
MH0343	specI_v3_Cluster3341	1
MH0343	MB2bin125	1
MH0343	MGS00051	1
MH0343	MB2bin159	1
MH0343	MGS00196	1
MH0343	MB2bin112	1
MH0343	MB2bin93	1
MH0343	specI_v3_Cluster3477	1
MH0343	specI_v3_Cluster7640	1
MH0343	specI_v3_Cluster1681	1
MH0343	MB2bin158	1
MH0343	MGS00155	1
MH0343	specI_v3_Cluster3638	1
MH0343	specI_v3_Cluster1597	1
MH0343	specI_v3_Cluster7330	1
MH0343	MB2bin62	1
MH0343	specI_v3_Cluster3476	1
MH0343	specI_v3_Cluster3592	1
MH0343	MB2bin189	1
MH0343	specI_v3_Cluster3639	1
MH0343	MB2bin183	1
MH0343	MB2bin185	1
MH0343	specI_v3_Cluster3475	1
MH0343	MB2bin326	1
MH0343	MB2bin330	1
MH0343	specI_v3_Cluster9093	1
MH0343	MB2bin78	1
MH0343	MB2bin22	1
MH0343	specI_v3_Cluster3478	1
MH0343	specI_v3_Cluster2160	1
MH0343	MB2bin146	1
MH0343	MB2bin21	1
MH0343	MB2bin209	1
MH0343	MB2bin8	1
MH0343	specI_v3_Cluster2136	1
MH0343	MB2bin23	1
MH0343	MB2bin142	1
MH0343	MB2bin3	1
MH0343	MB2bin52	1
MH0343	MB2bin114	1
MH0343	specI_v3_Cluster2366	1
MH0343	specI_v3_Cluster11800	1
MH0343	MB2bin76	1
NG5636380	MB2bin301	1
NG5636380	MGS00051	1
NG5636380	MB2bin183	1
NG5636380	MB2bin158	1
NG5636380	MGS00155	1
NG5636380	MB2bin114	1
NG5636380	MB2bin62	1
NG5636380	specI_v3_Cluster3592	1
NG5636380	MB2bin129	1
NG5636380	MB2bin127	1
NG5636380	specI_v3_Cluster1576	1
NG5636380	MB2bin326	1
NG5636380	MB2bin93	1
NG5636380	MB2bin146	1
NG5636380	MB2bin160	1
NG5636380	MB2bin137	1
NG5636380	MB2bin162	1
NG5636380	specI_v3_Cluster11851	1
NG5636380	MB2bin12	1
NG5636380	MB2bin94	1
NG5636380	MB2bin21	1
NG5636380	MB2bin22	1
NG5636380	MGS00060	1
NG5636380	MB2bin52	1
NG5636380	specI_v3_Cluster8207	1
NG5636380	MB2bin3	1
MH0376	MB2bin6	1
MH0376	specI_v3_Cluster65	1
MH0376	MB2bin39	1
MH0376	MB2bin225	1
MH0376	specI_v3_Cluster1576	1
MH0376	MB2bin347	1
MH0376	specI_v3_Cluster1597	1
MH0376	MB2bin111	1
MH0376	MB2bin122	1
MH0376	MB2bin3	1
MH0376	MB2bin22	1
MH0376	MB2bin106	1
MH0376	specI_v3_Cluster3638	1
MH0376	specI_v3_Cluster2160	1
MH0376	MGS00010	1
MH0376	specI_v3_Cluster102	1
MH0376	MB2bin26	1
MH0376	MB2bin52	1
MH0376	MB2bin21	1
MH0376	specI_v3_Cluster2366	1
MH0376	MB2bin75	1
MH0376	MB2bin38	1
MH0376	MB2bin12	1
MH0376	specI_v3_Cluster3476	1
MH0376	specI_v3_Cluster3678	1
MH0376	MB2bin142	1
MH0376	MB2bin69	1
MH0376	MB2bin185	1
MH0376	MB2bin306	1
MH0376	specI_v3_Cluster3475	1
MH0376	specI_v3_Cluster3477	1
MH0376	MB2bin76	1
MH0376	MB2bin118	1
MH0376	MB2bin13	1
MH0376	MB2bin146	1
MH0376	MGS00155	1
MH0376	MB2bin114	1
MH0376	MGS00051	1
MH0376	specI_v3_Cluster1595	1
MH0376	specI_v3_Cluster11800	1
MH0376	specI_v3_Cluster97	1
MH0376	MB2bin158	1
MH0376	specI_v3_Cluster2159	1
MH0376	MB2bin183	1
MH0376	MB2bin93	1
MH0376	specI_v3_Cluster3478	1
MH0376	MB2bin4	1
MH0376	MB2bin67	1
MH0376	specI_v3_Cluster3639	1
MH0376	MB2bin259	1
MH0376	MB2bin78	1
MH0376	specI_v3_Cluster1577	1
MH0376	MB2bin119	1
MH0376	MB2bin159	1
MH0376	MB2bin8	1
MH0374	MB2bin6	1
MH0374	MB2bin39	1
MH0374	specI_v3_Cluster3638	1
MH0374	MB2bin49	1
MH0374	MB2bin146	1
MH0374	MB2bin306	1
MH0374	MB2bin174	1
MH0374	MB2bin75	1
MH0374	MB2bin8	1
MH0374	MB2bin168	1
MH0374	MB2bin129	1
MH0374	specI_v3_Cluster11851	1
MH0374	MB2bin265	1
MH0374	MB2bin93	1
MH0374	MB2bin13	1
MH0374	specI_v3_Cluster3602	1
MH0374	MB2bin3	1
MH0374	MB2bin52	1
MH0374	MB2bin219	1
MH0374	MGS00155	1
MH0374	specI_v3_Cluster2366	1
MH0374	MB2bin118	1
MH0374	MGS00057	1
MH0374	specI_v3_Cluster9995	1
MH0374	MB2bin21	1
MH0374	MB2bin185	1
MH0374	MB2bin122	1
MH0374	MGS00051	1
MH0374	MB2bin61	1
MH0374	MB2bin127	1
MH0374	MB2bin38	1
MH0374	MB2bin67	1
MH0374	MB2bin114	1
MH0374	MB2bin22	1
MH0374	MB2bin195	1
MH0374	MB2bin24	1
MH0374	MB2bin158	1
MH0374	MB2bin257	1
MH0374	specI_v3_Cluster7314	1
MH0374	MB2bin162	1
MH0374	MB2bin337	1
MH0374	MB2bin183	1
MH0374	MB2bin4	1
MH0374	MB2bin126	1
MH0374	MB2bin205	1
MH0374	specI_v3_Cluster10413	1
MH0374	MB2bin342	1
MH0374	MB2bin76	1
MH0374	MB2bin159	1
MH0170	MB2bin39	1
MH0170	MGS00010	1
MH0170	MB2bin52	1
MH0170	MB2bin13	1
MH0170	MB2bin192	1
MH0170	MB2bin62	1
MH0170	MB2bin38	1
MH0170	MB2bin158	1
MH0170	specI_v3_Cluster1068	1
MH0170	specI_v3_Cluster3476	1
MH0170	MB2bin122	1
MH0170	MB2bin12	1
MH0170	MB2bin111	1
MH0170	MB2bin26	1
MH0170	MB2bin183	1
MH0170	MB2bin21	1
MH0170	MB2bin94	1
MH0170	MB2bin23	1
MH0170	specI_v3_Cluster2366	1
MH0170	MB2bin22	1
MH0170	specI_v3_Cluster3478	1
MH0170	MB2bin75	1
MH0170	specI_v3_Cluster1576	1
MH0170	MB2bin4	1
MH0170	MB2bin159	1
MH0170	MB2bin8	1
MH0170	specI_v3_Cluster3475	1
MH0170	specI_v3_Cluster11800	1
MH0170	MB2bin337	1
MH0170	MB2bin129	1
MH0170	MB2bin93	1
MH0170	MB2bin146	1
MH0170	MB2bin76	1
MH0170	MB2bin114	1
MH0170	MB2bin185	1
MH0170	MB2bin3	1
MH0328	MB2bin6	1
MH0328	MB2bin132	1
MH0328	MB2bin39	1
MH0328	specI_v3_Cluster3475	1
MH0328	specI_v3_Cluster5402	1
MH0328	MB2bin85	1
MH0328	MB2bin159	1
MH0328	MB2bin158	1
MH0328	MB2bin13	1
MH0328	MB2bin146	1
MH0328	MGS00155	1
MH0328	MB2bin137	1
MH0328	MB2bin67	1
MH0328	MB2bin75	1
MH0328	MB2bin8	1
MH0328	specI_v3_Cluster2160	1
MH0328	MB2bin22	1
MH0328	MB2bin21	1
MH0328	MB2bin114	1
MH0328	MB2bin94	1
MH0328	MB2bin205	1
MH0328	MB2bin26	1
MH0328	MB2bin185	1
MH0328	specI_v3_Cluster2366	1
MH0328	MB2bin3	1
MH0328	specI_v3_Cluster11800	1
MH0328	MB2bin23	1
MH0328	MB2bin125	1
MH0328	specI_v3_Cluster10413	1
MH0328	MB2bin61	1
MH0328	MB2bin190	1
MH0328	MB2bin183	1
MH0328	MGS00051	1
MH0328	MB2bin168	1
MH0328	MB2bin52	1
MH0328	specI_v3_Cluster3602	1
MH0328	specI_v3_Cluster3476	1
MH0328	specI_v3_Cluster3667	1
MH0328	MB2bin122	1
MH0328	specI_v3_Cluster1576	1
MH0328	MB2bin76	1
MH0328	MB2bin24	1
MH0328	MB2bin142	1
MH0328	MB2bin12	1
MH0328	specI_v3_Cluster2159	1
MH0328	MB2bin162	1
MH0328	MB2bin129	1
MH0328	MB2bin78	1
NG5636587	MB2bin39	1
NG5636587	MB2bin22	1
NG5636587	specI_v3_Cluster10413	1
NG5636587	MB2bin76	1
NG5636587	MB2bin13	1
NG5636587	MB2bin219	1
NG5636587	specI_v3_Cluster7697	1
NG5636587	MB2bin62	1
NG5636587	MB2bin118	1
NG5636587	specI_v3_Cluster3475	1
NG5636587	MB2bin94	1
NG5636587	MB2bin3	1
NG5636587	MB2bin78	1
NG5636587	specI_v3_Cluster2366	1
NG5636587	MGS00155	1
NG5636587	MB2bin183	1
NG5636587	MB2bin21	1
NG5636587	MB2bin146	1
NG5636587	MB2bin114	1
NG5636587	MB2bin52	1
NG5636587	specI_v3_Cluster3478	1
NG5636587	specI_v3_Cluster11851	1
NG5636587	MB2bin93	1
NG5636587	MB2bin125	1
NG5636587	MB2bin185	1
NG5636587	MGS00051	1
NG5636587	MB2bin12	1
NG5636587	specI_v3_Cluster3066	1
NG5636587	MB2bin127	1
NG5636587	MB2bin70	1
NG5636587	MB2bin55	1
NG5636587	MGS00057	1
NG5636587	MB2bin49	1
MH0361	MB2bin39	1
MH0361	MB2bin67	1
MH0361	MB2bin207	1
MH0361	MB2bin21	1
MH0361	specI_v3_Cluster3476	1
MH0361	MB2bin69	1
MH0361	MB2bin52	1
MH0361	MB2bin23	1
MH0361	specI_v3_Cluster2159	1
MH0361	specI_v3_Cluster3475	1
MH0361	MB2bin62	1
MH0361	specI_v3_Cluster10413	1
MH0361	MB2bin93	1
MH0361	MB2bin142	1
MH0361	specI_v3_Cluster1682	1
MH0361	specI_v3_Cluster11800	1
MH0361	MB2bin26	1
MH0361	MGS00010	1
MH0361	specI_v3_Cluster3477	1
MH0361	MB2bin127	1
MH0361	MB2bin146	1
MH0361	MB2bin129	1
MH0361	MB2bin13	1
MH0361	MB2bin183	1
MH0361	MGS00057	1
MH0361	MB2bin162	1
MH0361	specI_v3_Cluster3478	1
MH0361	specI_v3_Cluster3622	1
MH0361	MB2bin185	1
MH0361	specI_v3_Cluster3699	1
MH0361	MB2bin225	1
MH0361	MGS00051	1
MH0361	MB2bin8	1
MH0361	MB2bin114	1
MH0361	specI_v3_Cluster1577	1
MH0361	specI_v3_Cluster3645	1
MH0361	MB2bin158	1
MH0361	MB2bin335	1
MH0361	MB2bin12	1
MH0361	MB2bin160	1
MH0361	specI_v3_Cluster3638	1
MH0361	specI_v3_Cluster7721	1
MH0361	MB2bin76	1
MH0361	specI_v3_Cluster2366	1
MH0361	MB2bin122	1
MH0361	specI_v3_Cluster11851	1
MH0354	MB2bin52	1
MH0354	MB2bin61	1
MH0354	MB2bin136	1
MH0354	MGS00057	1
MH0354	MB2bin114	1
MH0354	specI_v3_Cluster3699	1
MH0354	MB2bin185	1
MH0354	MB2bin257	1
MH0354	MB2bin158	1
MH0354	specI_v3_Cluster1593	1
MH0354	MB2bin137	1
MH0354	MGS00155	1
MH0354	MB2bin129	1
MH0354	specI_v3_Cluster11800	1
MH0354	MGS00051	1
MH0354	MB2bin268	1
MH0354	MB2bin146	1
MH0354	MB2bin93	1
MH0354	MB2bin162	1
MH0354	specI_v3_Cluster3341	1
MH0354	specI_v3_Cluster7314	1
MH0354	specI_v3_Cluster8207	1
MH0354	specI_v3_Cluster1576	1
MH0354	MB2bin180	1
MH0354	MB2bin265	1
MH0354	MB2bin347	1
MH0354	MB2bin3	1
MH0354	MB2bin24	1
MH0354	specI_v3_Cluster2366	1
MH0354	MB2bin183	1
MH0354	MB2bin8	1
MH0354	MB2bin12	1
MH0354	MB2bin160	1
MH0354	specI_v3_Cluster11851	1
MH0308	MB2bin6	1
MH0308	MB2bin39	1
MH0308	MB2bin69	1
MH0308	MB2bin180	1
MH0308	specI_v3_Cluster3475	1
MH0308	MB2bin319	1
MH0308	MB2bin185	1
MH0308	MB2bin352	1
MH0308	MB2bin93	1
MH0308	MB2bin339	1
MH0308	MB2bin225	1
MH0308	MGS00051	1
MH0308	MGS00155	1
MH0308	specI_v3_Cluster3487	1
MH0308	MB2bin23	1
MH0308	MB2bin114	1
MH0308	MB2bin203	1
MH0308	MGS00010	1
MH0308	MB2bin137	1
MH0308	MB2bin4	1
MH0308	MB2bin62	1
MH0308	specI_v3_Cluster7662	1
MH0308	MB2bin162	1
MH0308	MB2bin123	1
MH0308	specI_v3_Cluster3638	1
MH0308	specI_v3_Cluster3667	1
MH0308	MB2bin24	1
MH0308	specI_v3_Cluster3622	1
MH0308	MB2bin78	1
MH0308	MB2bin158	1
MH0308	MB2bin22	1
MH0308	MGS00196	1
MH0308	MB2bin268	1
MH0308	MB2bin122	1
MH0308	MB2bin52	1
MH0308	MB2bin146	1
MH0308	specI_v3_Cluster2366	1
MH0308	MB2bin183	1
MH0308	specI_v3_Cluster11800	1
MH0308	MB2bin21	1
MH0308	MGS00100	1
MH0308	MB2bin13	1
MH0308	specI_v3_Cluster2160	1
MH0308	specI_v3_Cluster1576	1
MH0308	MB2bin76	1
MH0308	MB2bin38	1
MH0308	MB2bin159	1
MH0308	MB2bin12	1
MH0308	specI_v3_Cluster11851	1
MH0308	MB2bin3	1
MH0308	specI_v3_Cluster3476	1
MH0308	MB2bin75	1
MH0308	MB2bin26	1
MH0308	specI_v3_Cluster2159	1
MH0308	MB2bin326	1
MH0309	MB2bin6	1
MH0309	MB2bin39	1
MH0309	MB2bin76	1
MH0309	specI_v3_Cluster3638	1
MH0309	MB2bin146	1
MH0309	MB2bin8	1
MH0309	MB2bin189	1
MH0309	MB2bin24	1
MH0309	MB2bin3	1
MH0309	specI_v3_Cluster11851	1
MH0309	MB2bin93	1
MH0309	MB2bin183	1
MH0309	specI_v3_Cluster1595	1
MH0309	MB2bin185	1
MH0309	MGS00010	1
MH0309	specI_v3_Cluster2160	1
MH0309	MB2bin225	1
MH0309	specI_v3_Cluster3602	1
MH0309	MB2bin12	1
MH0309	MB2bin22	1
MH0309	MB2bin159	1
MH0309	MB2bin269	1
MH0309	MB2bin78	1
MH0309	specI_v3_Cluster3341	1
MH0309	MB2bin106	1
MH0309	MB2bin114	1
MH0309	MB2bin61	1
MH0309	specI_v3_Cluster2161	1
MH0309	specI_v3_Cluster11800	1
MH0309	specI_v3_Cluster2366	1
MH0309	MGS00100	1
MH0309	specI_v3_Cluster3699	1
MH0309	MB2bin62	1
MH0309	MB2bin21	1
MH0309	specI_v3_Cluster1682	1
MH0309	MB2bin129	1
MH0309	specI_v3_Cluster7330	1
MH0309	MB2bin136	1
MH0309	specI_v3_Cluster7595	1
MH0309	MB2bin13	1
MH0309	specI_v3_Cluster1576	1
MH0309	MB2bin52	1
MH0309	MB2bin94	1
MH0309	MB2bin160	1
MH0309	MB2bin23	1
MH0309	MB2bin158	1
MH0016	MB2bin6	1
MH0016	MB2bin3	1
MH0016	MB2bin76	1
MH0016	MB2bin114	1
MH0016	MB2bin158	1
MH0016	MB2bin159	1
MH0016	MB2bin183	1
MH0016	MB2bin13	1
MH0016	MB2bin146	1
MH0016	specI_v3_Cluster3637	1
MH0016	specI_v3_Cluster7717	1
MH0016	MB2bin185	1
MH0016	specI_v3_Cluster2366	1
MH0016	MB2bin8	1
MH0016	specI_v3_Cluster1577	1
MH0016	MB2bin23	1
MH0016	MGS00010	1
NG5636457	MB2bin6	1
NG5636457	MB2bin39	1
NG5636457	MB2bin23	1
NG5636457	MB2bin22	1
NG5636457	MB2bin142	1
NG5636457	MB2bin129	1
NG5636457	MB2bin146	1
NG5636457	specI_v3_Cluster7314	1
NG5636457	MB2bin158	1
NG5636457	specI_v3_Cluster11851	1
NG5636457	MB2bin70	1
NG5636457	specI_v3_Cluster3639	1
NG5636457	specI_v3_Cluster3478	1
NG5636457	MB2bin26	1
NG5636457	MB2bin93	1
NG5636457	MB2bin55	1
NG5636457	MB2bin76	1
NG5636457	specI_v3_Cluster2366	1
NG5636457	MB2bin112	1
NG5636457	MB2bin52	1
NG5636457	MB2bin8	1
NG5636457	MB2bin162	1
NG5636457	MB2bin3	1
NG5636457	MB2bin12	1
NG5636457	specI_v3_Cluster1576	1
NG5636457	MGS00060	1
NG5636457	MB2bin183	1
NG5636457	specI_v3_Cluster3476	1
NG5636457	MB2bin159	1
NG5636457	MGS00051	1
NG5636457	MB2bin13	1
NG5636457	specI_v3_Cluster3477	1
NG5636457	MB2bin122	1
NG5636457	MGS00155	1
NG5636457	MB2bin21	1
NG5636457	MB2bin127	1
NG5636457	MB2bin207	1
NG5636457	specI_v3_Cluster5391	1
NG5636457	MB2bin114	1
NG5636457	specI_v3_Cluster11800	1
NG5636457	MB2bin94	1
NG5636457	MB2bin62	1
NG5636457	specI_v3_Cluster7726	1
NG5636457	MB2bin75	1
NG5636457	MGS00010	1
NG5636457	specI_v3_Cluster1597	1
NG5636457	specI_v3_Cluster3475	1
NG5636457	MB2bin185	1
MH0283	MB2bin6	1
MH0283	MB2bin39	1
MH0283	specI_v3_Cluster3476	1
MH0283	MB2bin76	1
MH0283	specI_v3_Cluster2366	1
MH0283	MB2bin75	1
MH0283	MB2bin114	1
MH0283	MB2bin257	1
MH0283	specI_v3_Cluster11800	1
MH0283	MB2bin207	1
MH0283	MB2bin205	1
MH0283	specI_v3_Cluster3475	1
MH0283	specI_v3_Cluster1577	1
MH0283	specI_v3_Cluster3066	1
MH0283	MB2bin146	1
MH0283	MB2bin129	1
MH0283	MB2bin158	1
MH0283	MB2bin26	1
MH0283	specI_v3_Cluster7697	1
MH0283	MB2bin122	1
MH0283	MB2bin8	1
MH0283	MB2bin159	1
MH0283	MB2bin112	1
MH0283	MB2bin183	1
MH0283	MB2bin48	1
MH0283	MB2bin93	1
MH0283	specI_v3_Cluster3478	1
MH0283	specI_v3_Cluster5402	1
MH0283	MGS00057	1
MH0253	MB2bin6	1
MH0253	MB2bin132	1
MH0253	MB2bin39	1
MH0253	MB2bin8	1
MH0253	specI_v3_Cluster3475	1
MH0253	specI_v3_Cluster3341	1
MH0253	MB2bin93	1
MH0253	MB2bin49	1
MH0253	MB2bin111	1
MH0253	MB2bin326	1
MH0253	MB2bin185	1
MH0253	MB2bin347	1
MH0253	MGS00010	1
MH0253	specI_v3_Cluster3622	1
MH0253	MB2bin174	1
MH0253	MB2bin52	1
MH0253	specI_v3_Cluster3066	1
MH0253	MB2bin118	1
MH0253	MB2bin119	1
MH0253	MB2bin22	1
MH0253	MB2bin122	1
MH0253	MB2bin112	1
MH0253	MB2bin142	1
MH0253	specI_v3_Cluster1595	1
MH0253	MB2bin62	1
MH0253	MB2bin3	1
MH0253	MB2bin106	1
MH0253	MB2bin85	1
MH0253	MGS00051	1
MH0253	MB2bin183	1
MH0253	MB2bin114	1
MH0253	MB2bin129	1
MH0253	specI_v3_Cluster3476	1
MH0253	MB2bin158	1
MH0253	MGS00155	1
MH0253	MB2bin189	1
MH0253	MB2bin159	1
MH0253	MB2bin76	1
MH0253	MB2bin38	1
MH0253	MB2bin21	1
MH0253	specI_v3_Cluster2366	1
MH0253	MB2bin146	1
MH0253	MB2bin12	1
MH0253	MB2bin23	1
MH0253	MB2bin13	1
MH0253	MB2bin225	1
MH0253	specI_v3_Cluster2160	1
MH0253	specI_v3_Cluster1576	1
MH0253	MB2bin4	1
MH0253	MB2bin207	1
MH0253	specI_v3_Cluster5071	1
NG5636552	MB2bin6	1
NG5636552	MB2bin39	1
NG5636552	MB2bin347	1
NG5636552	MB2bin12	1
NG5636552	MB2bin24	1
NG5636552	MB2bin21	1
NG5636552	specI_v3_Cluster11800	1
NG5636552	MB2bin13	1
NG5636552	MB2bin119	1
NG5636552	MB2bin174	1
NG5636552	MB2bin114	1
NG5636552	MB2bin106	1
NG5636552	specI_v3_Cluster1595	1
NG5636552	MB2bin4	1
NG5636552	MB2bin183	1
NG5636552	MB2bin111	1
NG5636552	MB2bin158	1
NG5636552	MB2bin22	1
NG5636552	MB2bin129	1
NG5636552	MB2bin76	1
NG5636552	specI_v3_Cluster1597	1
NG5636552	specI_v3_Cluster1576	1
NG5636552	specI_v3_Cluster3341	1
NG5636552	MB2bin203	1
NG5636552	MB2bin3	1
NG5636552	MB2bin38	1
NG5636552	specI_v3_Cluster3638	1
NG5636552	MB2bin159	1
NG5636552	MB2bin52	1
NG5636552	MB2bin93	1
NG5636552	MGS00051	1
NG5636552	MGS00155	1
NG5636552	specI_v3_Cluster2366	1
NG5636552	specI_v3_Cluster3476	1
NG5636552	specI_v3_Cluster7692	1
NG5636552	specI_v3_Cluster8207	1
NG5636552	MB2bin146	1
NG5636552	MB2bin69	1
MH0276	MB2bin6	1
MH0276	MB2bin132	1
MH0276	MB2bin75	1
MH0276	MB2bin207	1
MH0276	MB2bin339	1
MH0276	MB2bin112	1
MH0276	MB2bin38	1
MH0276	MGS00155	1
MH0276	MB2bin122	1
MH0276	MB2bin85	1
MH0276	MB2bin225	1
MH0276	MB2bin93	1
MH0276	MB2bin26	1
MH0276	MB2bin337	1
MH0276	specI_v3_Cluster1516	1
MH0276	MB2bin219	1
MH0276	MB2bin162	1
MH0276	MB2bin4	1
MH0276	MB2bin265	1
MH0276	MB2bin142	1
MH0276	MB2bin146	1
MH0276	specI_v3_Cluster3622	1
MH0276	MB2bin158	1
MH0276	MB2bin61	1
MH0276	MB2bin125	1
MH0276	MGS00051	1
MH0276	specI_v3_Cluster7662	1
MH0276	specI_v3_Cluster3602	1
MH0276	MB2bin13	1
MH0276	specI_v3_Cluster2366	1
MH0276	MB2bin127	1
MH0276	MB2bin22	1
MH0276	specI_v3_Cluster11851	1
MH0276	MB2bin257	1
MH0276	MB2bin8	1
MH0276	MB2bin114	1
MH0276	MB2bin183	1
MH0276	MB2bin174	1
MH0276	MB2bin205	1
MH0276	MB2bin62	1
MH0276	MB2bin52	1
MH0276	MB2bin67	1
MH0276	MB2bin21	1
MH0276	specI_v3_Cluster10413	1
MH0276	MB2bin126	1
MH0276	MB2bin171	1
MH0276	MB2bin137	1
MH0276	MB2bin12	1
MH0276	MB2bin159	1
MH0276	MB2bin129	1
MH0276	MB2bin3	1
MH0276	MB2bin214	1
MH0276	specI_v3_Cluster1576	1
NG5636244	MB2bin39	1
NG5636244	MB2bin94	1
NG5636244	MB2bin76	1
NG5636244	MB2bin114	1
NG5636244	specI_v3_Cluster3476	1
NG5636244	specI_v3_Cluster2811	1
NG5636244	specI_v3_Cluster7314	1
NG5636244	MGS00155	1
NG5636244	MB2bin69	1
NG5636244	MB2bin122	1
NG5636244	MB2bin52	1
NG5636244	MB2bin146	1
NG5636244	MB2bin12	1
NG5636244	MB2bin185	1
NG5636244	MB2bin21	1
NG5636244	specI_v3_Cluster2366	1
NG5636244	MB2bin75	1
NG5636244	MB2bin142	1
NG5636244	MB2bin3	1
NG5636244	MGS00051	1
NG5636244	MB2bin62	1
NG5636244	MB2bin129	1
NG5636244	MB2bin207	1
NG5636244	specI_v3_Cluster7673	1
NG5636244	specI_v3_Cluster3478	1
NG5636244	MB2bin93	1
NG5636244	MB2bin23	1
NG5636244	MB2bin183	1
NG5636244	specI_v3_Cluster3477	1
NG5636244	specI_v3_Cluster3475	1
NG5636244	MGS00010	1
NG5636244	MB2bin22	1
MH0385	MB2bin132	1
MH0385	MB2bin39	1
MH0385	MB2bin111	1
MH0385	MB2bin48	1
MH0385	MGS00057	1
MH0385	MB2bin8	1
MH0385	MB2bin75	1
MH0385	MB2bin114	1
MH0385	specI_v3_Cluster5071	1
MH0385	MB2bin174	1
MH0385	MGS00051	1
MH0385	specI_v3_Cluster8207	1
MH0385	specI_v3_Cluster3639	1
MH0385	MB2bin168	1
MH0385	MB2bin142	1
MH0385	MB2bin268	1
MH0385	MB2bin21	1
MH0385	MB2bin118	1
MH0385	MB2bin12	1
MH0385	specI_v3_Cluster1576	1
MH0385	MB2bin62	1
MH0385	MB2bin52	1
MH0385	MB2bin13	1
MH0385	specI_v3_Cluster7698	1
MH0385	MB2bin49	1
MH0385	specI_v3_Cluster7595	1
MH0385	MB2bin122	1
MH0385	MB2bin151	1
MH0385	MGS00127	1
MH0385	MB2bin189	1
MH0385	specI_v3_Cluster11851	1
MH0385	MB2bin183	1
MH0385	specI_v3_Cluster3478	1
MH0385	MB2bin158	1
MH0385	specI_v3_Cluster3476	1
MH0385	MB2bin180	1
MH0385	specI_v3_Cluster10408	1
MH0385	MGS00155	1
MH0385	MB2bin61	1
MH0385	specI_v3_Cluster11800	1
MH0385	MB2bin22	1
MH0385	specI_v3_Cluster1577	1
MH0385	MB2bin257	1
MH0385	specI_v3_Cluster3477	1
MH0385	MB2bin85	1
MH0385	MB2bin23	1
MH0385	specI_v3_Cluster1015	1
MH0385	specI_v3_Cluster2136	1
MH0385	specI_v3_Cluster3475	1
MH0385	MB2bin76	1
MH0385	specI_v3_Cluster10413	1
MH0385	MB2bin26	1
MH0385	specI_v3_Cluster1595	1
MH0385	MB2bin93	1
MH0385	MB2bin162	1
MH0385	MB2bin123	1
MH0385	MB2bin146	1
MH0385	specI_v3_Cluster2366	1
MH0385	MB2bin126	1
MH0385	MGS00010	1
MH0109	MB2bin39	1
MH0109	specI_v3_Cluster3477	1
MH0109	specI_v3_Cluster1597	1
MH0109	specI_v3_Cluster2366	1
MH0109	MB2bin183	1
MH0109	MB2bin52	1
MH0109	MB2bin75	1
MH0109	MB2bin3	1
MH0109	MB2bin159	1
MH0109	MB2bin207	1
MH0109	specI_v3_Cluster11800	1
MH0109	MB2bin122	1
MH0109	MB2bin93	1
MH0109	MB2bin158	1
MH0109	MB2bin23	1
MH0109	MB2bin12	1
MH0109	specI_v3_Cluster3476	1
MH0109	specI_v3_Cluster3475	1
MH0109	specI_v3_Cluster1576	1
MH0109	MB2bin69	1
MH0109	specI_v3_Cluster3667	1
MH0109	MB2bin112	1
MH0109	specI_v3_Cluster3066	1
MH0109	specI_v3_Cluster3622	1
MH0109	MB2bin8	1
MH0109	MB2bin146	1
MH0109	specI_v3_Cluster3478	1
MH0109	MB2bin326	1
MH0109	MB2bin185	1
MH0109	MB2bin76	1
MH0109	MB2bin187	1
MH0109	MB2bin114	1
MH0381	MB2bin6	1
MH0381	MB2bin39	1
MH0381	MB2bin225	1
MH0381	MB2bin119	1
MH0381	specI_v3_Cluster1595	1
MH0381	MB2bin52	1
MH0381	MB2bin112	1
MH0381	MB2bin106	1
MH0381	specI_v3_Cluster3602	1
MH0381	specI_v3_Cluster3638	1
MH0381	MB2bin146	1
MH0381	specI_v3_Cluster10413	1
MH0381	MGS00051	1
MH0381	MB2bin70	1
MH0381	MB2bin159	1
MH0381	MB2bin12	1
MH0381	MB2bin67	1
MH0381	specI_v3_Cluster2366	1
MH0381	MB2bin187	1
MH0381	MB2bin158	1
MH0381	specI_v3_Cluster1576	1
MH0381	specI_v3_Cluster3622	1
MH0381	MB2bin114	1
MH0381	MB2bin26	1
MH0381	MB2bin76	1
MH0381	specI_v3_Cluster1015	1
MH0381	MB2bin183	1
MH0381	MGS00010	1
MH0381	MB2bin129	1
MH0381	specI_v3_Cluster3476	1
MH0381	MGS00155	1
MH0381	MB2bin94	1
MH0381	MB2bin168	1
MH0381	MB2bin185	1
MH0381	specI_v3_Cluster3066	1
MH0381	MB2bin126	1
MH0381	specI_v3_Cluster3478	1
MH0381	MB2bin207	1
MH0381	specI_v3_Cluster3645	1
MH0381	MB2bin8	1
MH0381	MB2bin22	1
