OXALYL-COA	NG5636577	1
OXALYL-COA	MH0132	1
OXALYL-COA	NG5636378	1
OXALYL-COA	MH0161	1
OXALYL-COA	MH0395	1
OXALYL-COA	MH0429	1
OXALYL-COA	NG563660	1
OXALYL-COA	MH0299	1
OXALYL-COA	MH0390	1
OXALYL-COA	NG563658	1
OXALYL-COA	MH0298	1
OXALYL-COA	MH0421	1
OXALYL-COA	NG5636536	1
OXALYL-COA	NG5636472	1
OXALYL-COA	NG5636118	1
OXALYL-COA	MH0386	1
OXALYL-COA	NG5425286	1
OXALYL-COA	MH0302	1
OXALYL-COA	NG5636332	1
OXALYL-COA	NG5636235	1
OXALYL-COA	NG5636312	1
OXALYL-COA	MH0167	1
OXALYL-COA	MH0149	1
OXALYL-COA	MH0369	1
OXALYL-COA	MH0414	1
OXALYL-COA	MH0393	1
OXALYL-COA	MH0416	1
OXALYL-COA	MH0396	1
OXALYL-COA	MH0327	1
OXALYL-COA	NG5636434	1
OXALYL-COA	NG5636646	1
OXALYL-COA	NG5636372	1
OXALYL-COA	MH0191	1
OXALYL-COA	MH0101	1
OXALYL-COA	NG563692	1
OXALYL-COA	MH0047	1
OXALYL-COA	MH0335	1
OXALYL-COA	MH0197	1
OXALYL-COA	MH0362	1
OXALYL-COA	MH0049	1
OXALYL-COA	MH0120	1
OXALYL-COA	MH0314	1
OXALYL-COA	MH0260	1
OXALYL-COA	MH0397	1
OXALYL-COA	MH0388	1
OXALYL-COA	NG5636436	1
OXALYL-COA	NG5636121	1
OXALYL-COA	NG5636269	1
OXALYL-COA	MH0384	1
OXALYL-COA	MH0371	1
OXALYL-COA	NG5636655	1
OXALYL-COA	MH0128	1
OXALYL-COA	MH0346	1
OXALYL-COA	MH0259	1
DUMP	MH0281	1
DUMP	MH0451	1
DUMP	NG5636126	1
DUMP	MH0418	1
DUMP	MH0310	1
DUMP	NG5636497	1
DUMP	MH0373	1
DUMP	MH0252	1
DUMP	MH0082	1
DUMP	NG5636344	1
DUMP	NG5425485	1
DUMP	NG5636439	1
DUMP	MH0387	1
DUMP	MH0067	1
DUMP	NG5636432	1
DUMP	MH0288	1
DUMP	MH0402	1
DUMP	NG5425550	1
DUMP	MH0183	1
DUMP	NG5636628	1
DUMP	NG5636225	1
DUMP	MH0212	1
DUMP	MH0261	1
DUMP	MH0334	1
DUMP	NG5636422	1
DUMP	MH0372	1
DUMP	MH0177	1
DUMP	MH0238	1
DUMP	MH0433	1
DUMP	MH0364	1
DUMP	NG5636479	1
DUMP	NG5636349	1
DUMP	MH0339	1
DUMP	MH0358	1
DUMP	NG5636462	1
DUMP	MH0378	1
DUMP	MH0264	1
DUMP	NG5636495	1
DUMP	MH0404	1
DUMP	MH0064	1
DUMP	MH0086	1
DUMP	MH0135	1
DUMP	NG5636458	1
DUMP	NG5636524	1
DUMP	MH0096	1
DUMP	MH0347	1
DUMP	MH0114	1
DUMP	NG5636483	1
DUMP	MH0383	1
DUMP	NG5636484	1
DUMP	MH0266	1
DUMP	MH0430	1
DUMP	MH0073	1
DUMP	MH0155	1
DUMP	NG5636558	1
DUMP	NG5636604	1
DUMP	NG5636304	1
DUMP	NG5636397	1
DUMP	MH0311	1
DUMP	MH0035	1
DUMP	MH0329	1
DUMP	MH0436	1
DUMP	MH0368	1
DUMP	MH0365	1
DUMP	NG563654	1
DUMP	NG5636551	1
DUMP	MH0234	1
DUMP	MH0444	1
DUMP	MH0355	1
DUMP	MH0343	1
DUMP	NG5636380	1
DUMP	MH0376	1
DUMP	MH0374	1
DUMP	MH0170	1
DUMP	MH0328	1
DUMP	NG5636587	1
DUMP	MH0361	1
DUMP	MH0354	1
DUMP	MH0308	1
DUMP	MH0309	1
DUMP	MH0016	1
DUMP	NG5636457	1
DUMP	MH0283	1
DUMP	MH0253	1
DUMP	NG5636552	1
DUMP	MH0276	1
DUMP	NG5636244	1
DUMP	MH0385	1
DUMP	MH0109	1
DUMP	MH0381	1
DUMP	MH0389	1
DUMP	NG5636146	1
DUMP	MH0129	1
DUMP	NG5636288	1
DUMP	MH0119	1
DUMP	MH0323	1
DUMP	MH0410	1
DUMP	MH0359	1
DUMP	NG5636158	1
DUMP	MH0375	1
DUMP	MH0169	1
DUMP	MH0087	1
DUMP	NG5636350	1
DUMP	NG5636334	1
DUMP	MH0408	1
DUMP	MH0377	1
DUMP	MH0382	1
DUMP	MH0349	1
DUMP	MH0399	1
DUMP	NG5636278	1
DUMP	MH0271	1
DUMP	MH0222	1
DUMP	MH0289	1
DUMP	MH0366	1
DUMP	MH0206	1
DUMP	MH0391	1
DUMP	MH0442	1
DUMP	MH0229	1
DUMP	MH0088	1
DUMP	NG5636421	1
DUMP	NG5636224	1
DUMP	MH0227	1
DUMP	MH0077	1
DUMP	NG5636384	1
DUMP	MH0286	1
DUMP	NG5636577	1
DUMP	MH0132	1
DUMP	NG5636378	1
DUMP	MH0054	1
DUMP	MH0161	1
DUMP	MH0395	1
DUMP	MH0429	1
DUMP	NG563660	1
DUMP	MH0299	1
DUMP	MH0390	1
DUMP	NG563658	1
DUMP	MH0298	1
DUMP	MH0421	1
DUMP	NG5636536	1
DUMP	NG5636472	1
DUMP	NG5636118	1
DUMP	MH0386	1
DUMP	NG5425286	1
DUMP	MH0302	1
DUMP	NG5636332	1
DUMP	NG5636235	1
DUMP	NG5636312	1
DUMP	MH0167	1
DUMP	MH0149	1
DUMP	MH0369	1
DUMP	MH0414	1
DUMP	MH0393	1
DUMP	MH0416	1
DUMP	MH0396	1
DUMP	MH0327	1
DUMP	NG5636434	1
DUMP	NG5636646	1
DUMP	MH0057	1
DUMP	NG5636372	1
DUMP	MH0191	1
DUMP	MH0101	1
DUMP	NG563692	1
DUMP	MH0047	1
DUMP	MH0335	1
DUMP	MH0197	1
DUMP	MH0362	1
DUMP	MH0049	1
DUMP	MH0120	1
DUMP	MH0314	1
DUMP	MH0260	1
DUMP	MH0397	1
DUMP	MH0388	1
DUMP	NG5636436	1
DUMP	NG5636121	1
DUMP	NG5636269	1
DUMP	MH0384	1
DUMP	MH0371	1
DUMP	NG5636655	1
DUMP	MH0128	1
DUMP	MH0346	1
DUMP	MH0259	1
ALGINATE	MH0281	1
ALGINATE	MH0451	1
ALGINATE	MH0373	1
ALGINATE	MH0252	1
ALGINATE	MH0387	1
ALGINATE	NG5636432	1
ALGINATE	MH0288	1
ALGINATE	NG5636628	1
ALGINATE	MH0212	1
ALGINATE	MH0261	1
ALGINATE	MH0334	1
ALGINATE	MH0177	1
ALGINATE	NG5636479	1
ALGINATE	MH0358	1
ALGINATE	MH0378	1
ALGINATE	NG5636495	1
ALGINATE	MH0404	1
ALGINATE	MH0086	1
ALGINATE	MH0135	1
ALGINATE	NG5636458	1
ALGINATE	NG5636524	1
ALGINATE	MH0347	1
ALGINATE	MH0114	1
ALGINATE	NG5636483	1
ALGINATE	NG5636484	1
ALGINATE	MH0266	1
ALGINATE	MH0155	1
ALGINATE	MH0311	1
ALGINATE	MH0436	1
ALGINATE	MH0368	1
ALGINATE	MH0365	1
ALGINATE	NG563654	1
ALGINATE	NG5636551	1
ALGINATE	MH0234	1
ALGINATE	MH0444	1
ALGINATE	MH0355	1
ALGINATE	MH0343	1
ALGINATE	MH0376	1
ALGINATE	MH0374	1
ALGINATE	MH0170	1
ALGINATE	MH0328	1
ALGINATE	MH0361	1
ALGINATE	MH0354	1
ALGINATE	MH0308	1
ALGINATE	MH0309	1
ALGINATE	NG5636457	1
ALGINATE	MH0283	1
ALGINATE	MH0253	1
ALGINATE	MH0276	1
ALGINATE	NG5636244	1
ALGINATE	MH0385	1
ALGINATE	MH0109	1
ALGINATE	MH0389	1
ALGINATE	MH0323	1
ALGINATE	MH0410	1
ALGINATE	MH0359	1
ALGINATE	NG5636158	1
ALGINATE	MH0375	1
ALGINATE	MH0169	1
ALGINATE	MH0408	1
ALGINATE	MH0377	1
ALGINATE	MH0349	1
ALGINATE	MH0399	1
ALGINATE	MH0271	1
ALGINATE	MH0222	1
ALGINATE	MH0289	1
ALGINATE	MH0206	1
ALGINATE	MH0391	1
ALGINATE	MH0442	1
ALGINATE	MH0229	1
ALGINATE	MH0088	1
ALGINATE	NG5636224	1
ALGINATE	MH0227	1
ALGINATE	MH0286	1
ALGINATE	MH0132	1
ALGINATE	NG5636378	1
ALGINATE	MH0161	1
ALGINATE	MH0395	1
ALGINATE	MH0429	1
ALGINATE	MH0299	1
ALGINATE	MH0390	1
ALGINATE	MH0298	1
ALGINATE	MH0421	1
ALGINATE	NG5636118	1
ALGINATE	MH0386	1
ALGINATE	MH0302	1
ALGINATE	MH0167	1
ALGINATE	MH0369	1
ALGINATE	MH0416	1
ALGINATE	MH0396	1
ALGINATE	MH0327	1
ALGINATE	NG5636646	1
ALGINATE	MH0191	1
ALGINATE	NG563692	1
ALGINATE	MH0362	1
ALGINATE	MH0049	1
ALGINATE	MH0314	1
ALGINATE	MH0260	1
ALGINATE	MH0388	1
ALGINATE	MH0384	1
ALGINATE	MH0371	1
ALGINATE	NG5636655	1
ALGINATE	MH0346	1
ALGINATE	MH0259	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0281	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0451	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	NG5636126	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0418	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0310	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	NG5636497	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0373	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	MH0252	1
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	NG5636344	1
