sample	expe	category	phylum	occurrence
MH0397	fulltargets_com	ES	Proteobacteria	2
MH0397	fulltargets_com	KS	Bacteroidota	8
MH0397	fulltargets_com	KS	Firmicutes	4
MH0397	fulltargets_com	KS	Firmicutes_A	42
MH0397	fulltargets_com	KS	Firmicutes_C	1
MH0397	fulltargets_com	KS	Proteobacteria	3
MH0397	addedvalue_com	AS	Bacteroidota	3
MH0397	addedvalue_com	AS	Firmicutes	1
MH0397	addedvalue_com	AS	Firmicutes_A	9
MH0397	addedvalue_com	ES	Bacteroidota	3
MH0397	addedvalue_com	ES	Firmicutes	2
MH0397	addedvalue_com	ES	Firmicutes_A	20
MH0397	addedvalue_com	ES	Proteobacteria	1
MH0397	addedvalue_com	KS	Bacteroidota	6
MH0397	addedvalue_com	KS	Firmicutes	3
MH0397	addedvalue_com	KS	Firmicutes_A	29
MH0397	addedvalue_com	KS	Proteobacteria	1
MH0399	fulltargets_com	AS	Actinobacteriota	1
MH0399	fulltargets_com	AS	Bacteroidota	9
MH0399	fulltargets_com	AS	Firmicutes	1
MH0399	fulltargets_com	AS	Firmicutes_A	18
MH0399	fulltargets_com	AS	Proteobacteria	1
MH0399	fulltargets_com	AS	Thermoplasmatota	1
MH0399	fulltargets_com	ES	Actinobacteriota	1
MH0399	fulltargets_com	ES	Bacteroidota	4
MH0399	fulltargets_com	ES	Euryarchaeota	1
MH0399	fulltargets_com	ES	Firmicutes	2
MH0399	fulltargets_com	ES	Firmicutes_A	17
MH0399	fulltargets_com	ES	Firmicutes_C	1
MH0399	fulltargets_com	ES	Proteobacteria	1
MH0399	fulltargets_com	ES	Synergistota	1
MH0399	fulltargets_com	ES	Verrucomicrobiota	1
MH0399	fulltargets_com	KS	Actinobacteriota	2
MH0399	fulltargets_com	KS	Bacteroidota	13
MH0399	fulltargets_com	KS	Euryarchaeota	1
MH0399	fulltargets_com	KS	Firmicutes	3
MH0399	fulltargets_com	KS	Firmicutes_A	35
MH0399	fulltargets_com	KS	Firmicutes_C	1
MH0399	fulltargets_com	KS	Proteobacteria	2
MH0399	fulltargets_com	KS	Synergistota	1
MH0399	fulltargets_com	KS	Thermoplasmatota	1
MH0399	fulltargets_com	KS	Verrucomicrobiota	1
MH0399	addedvalue_com	AS	Actinobacteriota	1
MH0399	addedvalue_com	AS	Bacteroidota	16
MH0399	addedvalue_com	AS	Desulfobacterota_A	1
MH0399	addedvalue_com	AS	Firmicutes	3
MH0399	addedvalue_com	AS	Firmicutes_A	18
MH0399	addedvalue_com	AS	Proteobacteria	3
MH0399	addedvalue_com	AS	Thermoplasmatota	1
MH0399	addedvalue_com	AS	Verrucomicrobiota	1
MH0399	addedvalue_com	ES	Actinobacteriota	1
MH0399	addedvalue_com	ES	Bacteroidota	4
MH0399	addedvalue_com	ES	Firmicutes	1
MH0399	addedvalue_com	ES	Firmicutes_A	13
MH0399	addedvalue_com	ES	Firmicutes_C	1
MH0399	addedvalue_com	ES	Synergistota	1
MH0399	addedvalue_com	KS	Actinobacteriota	2
MH0399	addedvalue_com	KS	Bacteroidota	20
MH0399	addedvalue_com	KS	Desulfobacterota_A	1
MH0399	addedvalue_com	KS	Firmicutes	4
MH0399	addedvalue_com	KS	Firmicutes_A	31
MH0399	addedvalue_com	KS	Firmicutes_C	1
MH0399	addedvalue_com	KS	Proteobacteria	3
MH0399	addedvalue_com	KS	Synergistota	1
MH0399	addedvalue_com	KS	Thermoplasmatota	1
MH0399	addedvalue_com	KS	Verrucomicrobiota	1
MH0402	fulltargets_com	AS	Bacteroidota	4
MH0402	fulltargets_com	AS	Euryarchaeota	1
MH0402	fulltargets_com	AS	Firmicutes	1
MH0402	fulltargets_com	AS	Firmicutes_A	20
MH0402	fulltargets_com	AS	Proteobacteria	1
MH0402	fulltargets_com	ES	Bacteroidota	8
MH0402	fulltargets_com	ES	Firmicutes	4
MH0402	fulltargets_com	ES	Firmicutes_A	19
MH0402	fulltargets_com	ES	Firmicutes_C	1
MH0402	fulltargets_com	ES	Proteobacteria	1
MH0402	fulltargets_com	ES	Verrucomicrobiota	1
MH0402	fulltargets_com	KS	Bacteroidota	12
MH0402	fulltargets_com	KS	Euryarchaeota	1
MH0402	fulltargets_com	KS	Firmicutes	5
MH0402	fulltargets_com	KS	Firmicutes_A	39
MH0402	fulltargets_com	KS	Firmicutes_C	1
MH0402	fulltargets_com	KS	Proteobacteria	2
MH0402	fulltargets_com	KS	Verrucomicrobiota	1
MH0402	addedvalue_com	AS	Bacteroidota	3
MH0402	addedvalue_com	AS	Firmicutes_A	6
MH0402	addedvalue_com	AS	Firmicutes_C	1
MH0402	addedvalue_com	AS	Proteobacteria	2
MH0402	addedvalue_com	ES	Bacteroidota	7
MH0402	addedvalue_com	ES	Firmicutes	3
MH0402	addedvalue_com	ES	Firmicutes_A	15
MH0402	addedvalue_com	ES	Verrucomicrobiota	1
MH0402	addedvalue_com	KS	Bacteroidota	10
MH0402	addedvalue_com	KS	Firmicutes	3
MH0402	addedvalue_com	KS	Firmicutes_A	21
MH0402	addedvalue_com	KS	Firmicutes_C	1
MH0402	addedvalue_com	KS	Proteobacteria	2
MH0402	addedvalue_com	KS	Verrucomicrobiota	1
MH0404	fulltargets_com	AS	Bacteroidota	4
MH0404	fulltargets_com	AS	Firmicutes	1
MH0404	fulltargets_com	AS	Firmicutes_A	10
MH0404	fulltargets_com	AS	Proteobacteria	2
MH0404	fulltargets_com	ES	Bacteroidota	16
MH0404	fulltargets_com	ES	Cyanobacteria	1
MH0404	fulltargets_com	ES	Desulfobacterota_A	1
MH0404	fulltargets_com	ES	Firmicutes	1
MH0404	fulltargets_com	ES	Firmicutes_A	14
MH0404	fulltargets_com	KS	Bacteroidota	20
MH0404	fulltargets_com	KS	Cyanobacteria	1
MH0404	fulltargets_com	KS	Desulfobacterota_A	1
MH0404	fulltargets_com	KS	Firmicutes	2
MH0404	fulltargets_com	KS	Firmicutes_A	24
MH0404	fulltargets_com	KS	Proteobacteria	2
MH0404	addedvalue_com	AS	Bacteroidota	9
MH0404	addedvalue_com	AS	Firmicutes	1
MH0404	addedvalue_com	AS	Firmicutes_A	15
MH0404	addedvalue_com	ES	Bacteroidota	10
MH0404	addedvalue_com	ES	Desulfobacterota_A	1
MH0404	addedvalue_com	ES	Firmicutes	1
MH0404	addedvalue_com	ES	Firmicutes_A	9
MH0404	addedvalue_com	KS	Bacteroidota	19
MH0404	addedvalue_com	KS	Desulfobacterota_A	1
MH0404	addedvalue_com	KS	Firmicutes	2
MH0404	addedvalue_com	KS	Firmicutes_A	24
MH0408	fulltargets_com	AS	Actinobacteriota	1
MH0408	fulltargets_com	AS	Bacteroidota	9
MH0408	fulltargets_com	AS	Euryarchaeota	1
MH0408	fulltargets_com	AS	Firmicutes	5
MH0408	fulltargets_com	AS	Firmicutes_A	16
MH0408	fulltargets_com	AS	Proteobacteria	1
MH0408	fulltargets_com	ES	Bacteroidota	3
MH0408	fulltargets_com	ES	Cyanobacteria	1
MH0408	fulltargets_com	ES	Firmicutes	3
MH0408	fulltargets_com	ES	Firmicutes_A	20
MH0408	fulltargets_com	ES	Firmicutes_C	1
MH0408	fulltargets_com	ES	Proteobacteria	5
MH0408	fulltargets_com	ES	Verrucomicrobiota	1
MH0408	fulltargets_com	KS	Actinobacteriota	1
MH0408	fulltargets_com	KS	Bacteroidota	12
MH0408	fulltargets_com	KS	Cyanobacteria	1
MH0408	fulltargets_com	KS	Euryarchaeota	1
MH0408	fulltargets_com	KS	Firmicutes	8
MH0408	fulltargets_com	KS	Firmicutes_A	36
MH0408	fulltargets_com	KS	Firmicutes_C	1
MH0408	fulltargets_com	KS	Proteobacteria	6
MH0408	fulltargets_com	KS	Verrucomicrobiota	1
MH0408	addedvalue_com	AS	Bacteroidota	3
MH0408	addedvalue_com	AS	Firmicutes	2
MH0408	addedvalue_com	AS	Firmicutes_A	3
MH0408	addedvalue_com	AS	Proteobacteria	2
MH0408	addedvalue_com	ES	Bacteroidota	3
MH0408	addedvalue_com	ES	Cyanobacteria	1
MH0408	addedvalue_com	ES	Firmicutes	1
MH0408	addedvalue_com	ES	Firmicutes_A	17
MH0408	addedvalue_com	ES	Firmicutes_C	1
MH0408	addedvalue_com	ES	Proteobacteria	4
MH0408	addedvalue_com	KS	Bacteroidota	6
MH0408	addedvalue_com	KS	Cyanobacteria	1
MH0408	addedvalue_com	KS	Firmicutes	3
MH0408	addedvalue_com	KS	Firmicutes_A	20
MH0408	addedvalue_com	KS	Firmicutes_C	1
MH0408	addedvalue_com	KS	Proteobacteria	6
MH0410	fulltargets_com	AS	Actinobacteriota	3
MH0410	fulltargets_com	AS	Bacteroidota	5
MH0410	fulltargets_com	AS	Firmicutes	1
MH0410	fulltargets_com	AS	Firmicutes_A	13
MH0410	fulltargets_com	ES	Actinobacteriota	1
MH0410	fulltargets_com	ES	Bacteroidota	8
MH0410	fulltargets_com	ES	Cyanobacteria	1
MH0410	fulltargets_com	ES	Firmicutes	2
MH0410	fulltargets_com	ES	Firmicutes_A	16
MH0410	fulltargets_com	ES	Firmicutes_C	1
MH0410	fulltargets_com	ES	Proteobacteria	1
MH0410	fulltargets_com	KS	Actinobacteriota	4
MH0410	fulltargets_com	KS	Bacteroidota	13
MH0410	fulltargets_com	KS	Cyanobacteria	1
MH0410	fulltargets_com	KS	Firmicutes	3
MH0410	fulltargets_com	KS	Firmicutes_A	29
MH0410	fulltargets_com	KS	Firmicutes_C	1
MH0410	fulltargets_com	KS	Proteobacteria	1
MH0410	addedvalue_com	AS	Actinobacteriota	2
MH0410	addedvalue_com	AS	Bacteroidota	3
MH0410	addedvalue_com	AS	Firmicutes_A	7
MH0410	addedvalue_com	ES	Actinobacteriota	1
MH0410	addedvalue_com	ES	Bacteroidota	7
MH0410	addedvalue_com	ES	Firmicutes	2
MH0410	addedvalue_com	ES	Firmicutes_A	10
MH0410	addedvalue_com	ES	Firmicutes_C	1
MH0410	addedvalue_com	ES	Proteobacteria	1
MH0410	addedvalue_com	KS	Actinobacteriota	3
MH0410	addedvalue_com	KS	Bacteroidota	10
MH0410	addedvalue_com	KS	Firmicutes	2
MH0410	addedvalue_com	KS	Firmicutes_A	17
MH0410	addedvalue_com	KS	Firmicutes_C	1
MH0410	addedvalue_com	KS	Proteobacteria	1
MH0414	fulltargets_com	AS	Bacteroidota	6
MH0414	fulltargets_com	AS	Firmicutes_A	11
MH0414	fulltargets_com	ES	Bacteroidota	7
MH0414	fulltargets_com	ES	Firmicutes	2
MH0414	fulltargets_com	ES	Firmicutes_A	14
MH0414	fulltargets_com	ES	Firmicutes_C	2
MH0414	fulltargets_com	ES	Proteobacteria	1
MH0414	fulltargets_com	KS	Bacteroidota	13
MH0414	fulltargets_com	KS	Firmicutes	2
MH0414	fulltargets_com	KS	Firmicutes_A	25
MH0414	fulltargets_com	KS	Firmicutes_C	2
MH0414	fulltargets_com	KS	Proteobacteria	1
MH0414	addedvalue_com	AS	Bacteroidota	15
MH0414	addedvalue_com	AS	Firmicutes_A	15
MH0414	addedvalue_com	AS	Firmicutes_C	1
MH0414	addedvalue_com	AS	Proteobacteria	2
MH0414	addedvalue_com	AS	Verrucomicrobiota	1
MH0414	addedvalue_com	ES	Bacteroidota	5
MH0414	addedvalue_com	ES	Firmicutes	2
MH0414	addedvalue_com	ES	Firmicutes_A	10
MH0414	addedvalue_com	ES	Firmicutes_C	1
MH0414	addedvalue_com	KS	Bacteroidota	20
MH0414	addedvalue_com	KS	Firmicutes	2
MH0414	addedvalue_com	KS	Firmicutes_A	25
MH0414	addedvalue_com	KS	Firmicutes_C	2
MH0414	addedvalue_com	KS	Proteobacteria	2
MH0414	addedvalue_com	KS	Verrucomicrobiota	1
MH0416	fulltargets_com	AS	Actinobacteriota	3
MH0416	fulltargets_com	AS	Bacteroidota	3
MH0416	fulltargets_com	AS	Desulfobacterota_A	1
MH0416	fulltargets_com	AS	Firmicutes	1
MH0416	fulltargets_com	AS	Firmicutes_A	8
MH0416	fulltargets_com	AS	Proteobacteria	1
MH0416	fulltargets_com	ES	Bacteroidota	7
MH0416	fulltargets_com	ES	Firmicutes	5
MH0416	fulltargets_com	ES	Firmicutes_A	21
MH0416	fulltargets_com	ES	Firmicutes_C	1
MH0416	fulltargets_com	ES	Proteobacteria	1
MH0416	fulltargets_com	KS	Actinobacteriota	3
MH0416	fulltargets_com	KS	Bacteroidota	10
MH0416	fulltargets_com	KS	Desulfobacterota_A	1
MH0416	fulltargets_com	KS	Firmicutes	6
MH0416	fulltargets_com	KS	Firmicutes_A	29
MH0416	fulltargets_com	KS	Firmicutes_C	1
MH0416	fulltargets_com	KS	Proteobacteria	2
MH0416	addedvalue_com	AS	Actinobacteriota	3
MH0416	addedvalue_com	AS	Bacteroidota	9
MH0416	addedvalue_com	AS	Desulfobacterota_A	1
MH0416	addedvalue_com	AS	Firmicutes	1
MH0416	addedvalue_com	AS	Firmicutes_A	15
MH0416	addedvalue_com	ES	Bacteroidota	5
MH0416	addedvalue_com	ES	Firmicutes	3
MH0416	addedvalue_com	ES	Firmicutes_A	14
MH0416	addedvalue_com	ES	Firmicutes_C	1
MH0416	addedvalue_com	KS	Actinobacteriota	3
MH0416	addedvalue_com	KS	Bacteroidota	14
MH0416	addedvalue_com	KS	Desulfobacterota_A	1
MH0416	addedvalue_com	KS	Firmicutes	4
MH0416	addedvalue_com	KS	Firmicutes_A	29
MH0416	addedvalue_com	KS	Firmicutes_C	1
MH0418	fulltargets_com	AS	Bacteroidota	6
MH0418	fulltargets_com	AS	Firmicutes_A	4
MH0418	fulltargets_com	ES	Actinobacteriota	1
MH0418	fulltargets_com	ES	Bacteroidota	6
MH0418	fulltargets_com	ES	Cyanobacteria	1
MH0418	fulltargets_com	ES	Desulfobacterota_A	1
MH0418	fulltargets_com	ES	Firmicutes	1
MH0418	fulltargets_com	ES	Firmicutes_A	22
MH0418	fulltargets_com	ES	Proteobacteria	3
MH0418	fulltargets_com	KS	Actinobacteriota	1
MH0418	fulltargets_com	KS	Bacteroidota	12
MH0418	fulltargets_com	KS	Cyanobacteria	1
MH0418	fulltargets_com	KS	Desulfobacterota_A	1
MH0418	fulltargets_com	KS	Firmicutes	1
MH0418	fulltargets_com	KS	Firmicutes_A	26
MH0418	fulltargets_com	KS	Proteobacteria	3
MH0418	addedvalue_com	AS	Bacteroidota	6
MH0418	addedvalue_com	AS	Firmicutes_A	14
MH0418	addedvalue_com	AS	Proteobacteria	1
MH0418	addedvalue_com	ES	Actinobacteriota	1
MH0418	addedvalue_com	ES	Bacteroidota	4
MH0418	addedvalue_com	ES	Cyanobacteria	1
MH0418	addedvalue_com	ES	Desulfobacterota_A	1
MH0418	addedvalue_com	ES	Firmicutes	1
MH0418	addedvalue_com	ES	Firmicutes_A	15
MH0418	addedvalue_com	ES	Proteobacteria	1
MH0418	addedvalue_com	KS	Actinobacteriota	1
MH0418	addedvalue_com	KS	Bacteroidota	10
MH0418	addedvalue_com	KS	Cyanobacteria	1
MH0418	addedvalue_com	KS	Desulfobacterota_A	1
MH0418	addedvalue_com	KS	Firmicutes	1
MH0418	addedvalue_com	KS	Firmicutes_A	29
MH0418	addedvalue_com	KS	Proteobacteria	2
MH0421	fulltargets_com	AS	Bacteroidota	7
MH0421	fulltargets_com	AS	Firmicutes	4
MH0421	fulltargets_com	AS	Firmicutes_A	20
MH0421	fulltargets_com	AS	Proteobacteria	2
MH0421	fulltargets_com	ES	Actinobacteriota	1
MH0421	fulltargets_com	ES	Bacteroidota	6
MH0421	fulltargets_com	ES	Desulfobacterota_A	1
MH0421	fulltargets_com	ES	Firmicutes_A	18
MH0421	fulltargets_com	ES	Firmicutes_C	1
MH0421	fulltargets_com	ES	Proteobacteria	3
MH0421	fulltargets_com	KS	Actinobacteriota	1
MH0421	fulltargets_com	KS	Bacteroidota	13
MH0421	fulltargets_com	KS	Desulfobacterota_A	1
MH0421	fulltargets_com	KS	Firmicutes	4
MH0421	fulltargets_com	KS	Firmicutes_A	38
MH0421	fulltargets_com	KS	Firmicutes_C	1
MH0421	fulltargets_com	KS	Proteobacteria	5
MH0421	addedvalue_com	AS	Bacteroidota	3
MH0421	addedvalue_com	AS	Firmicutes	1
MH0421	addedvalue_com	AS	Firmicutes_A	6
MH0421	addedvalue_com	AS	Proteobacteria	3
MH0421	addedvalue_com	ES	Bacteroidota	5
MH0421	addedvalue_com	ES	Desulfobacterota_A	1
MH0421	addedvalue_com	ES	Firmicutes_A	16
MH0421	addedvalue_com	ES	Proteobacteria	2
MH0421	addedvalue_com	KS	Bacteroidota	8
MH0421	addedvalue_com	KS	Desulfobacterota_A	1
MH0421	addedvalue_com	KS	Firmicutes	1
MH0421	addedvalue_com	KS	Firmicutes_A	22
MH0421	addedvalue_com	KS	Proteobacteria	5
MH0429	fulltargets_com	AS	Bacteroidota	17
MH0429	fulltargets_com	AS	Cyanobacteria	1
MH0429	fulltargets_com	AS	Firmicutes	1
MH0429	fulltargets_com	AS	Firmicutes_A	17
MH0429	fulltargets_com	ES	Actinobacteriota	1
MH0429	fulltargets_com	ES	Bacteroidota	7
MH0429	fulltargets_com	ES	Desulfobacterota_A	1
MH0429	fulltargets_com	ES	Firmicutes	1
MH0429	fulltargets_com	ES	Firmicutes_A	22
MH0429	fulltargets_com	ES	Firmicutes_C	1
MH0429	fulltargets_com	ES	Proteobacteria	1
MH0429	fulltargets_com	KS	Actinobacteriota	1
MH0429	fulltargets_com	KS	Bacteroidota	24
MH0429	fulltargets_com	KS	Cyanobacteria	1
MH0429	fulltargets_com	KS	Desulfobacterota_A	1
MH0429	fulltargets_com	KS	Firmicutes	2
MH0429	fulltargets_com	KS	Firmicutes_A	39
MH0429	fulltargets_com	KS	Firmicutes_C	1
MH0429	fulltargets_com	KS	Proteobacteria	1
MH0429	addedvalue_com	AS	Bacteroidota	17
MH0429	addedvalue_com	AS	Firmicutes	1
MH0429	addedvalue_com	AS	Firmicutes_A	19
MH0429	addedvalue_com	AS	Firmicutes_C	1
MH0429	addedvalue_com	AS	Verrucomicrobiota	1
MH0429	addedvalue_com	ES	Actinobacteriota	1
MH0429	addedvalue_com	ES	Bacteroidota	5
MH0429	addedvalue_com	ES	Desulfobacterota_A	1
MH0429	addedvalue_com	ES	Firmicutes	1
MH0429	addedvalue_com	ES	Firmicutes_A	15
MH0429	addedvalue_com	ES	Firmicutes_C	1
MH0429	addedvalue_com	KS	Actinobacteriota	1
MH0429	addedvalue_com	KS	Bacteroidota	22
MH0429	addedvalue_com	KS	Desulfobacterota_A	1
MH0429	addedvalue_com	KS	Firmicutes	2
MH0429	addedvalue_com	KS	Firmicutes_A	34
MH0429	addedvalue_com	KS	Firmicutes_C	2
MH0429	addedvalue_com	KS	Verrucomicrobiota	1
MH0430	fulltargets_com	AS	Actinobacteriota	2
MH0430	fulltargets_com	AS	Bacteroidota	9
MH0430	fulltargets_com	AS	Firmicutes_A	14
MH0430	fulltargets_com	AS	Firmicutes_C	1
MH0430	fulltargets_com	AS	Proteobacteria	1
MH0430	fulltargets_com	ES	Actinobacteriota	2
MH0430	fulltargets_com	ES	Bacteroidota	6
MH0430	fulltargets_com	ES	Desulfobacterota_A	1
MH0430	fulltargets_com	ES	Firmicutes	10
MH0430	fulltargets_com	ES	Firmicutes_A	15
MH0430	fulltargets_com	ES	Firmicutes_C	2
MH0430	fulltargets_com	KS	Actinobacteriota	4
MH0430	fulltargets_com	KS	Bacteroidota	15
MH0430	fulltargets_com	KS	Desulfobacterota_A	1
MH0430	fulltargets_com	KS	Firmicutes	10
MH0430	fulltargets_com	KS	Firmicutes_A	29
MH0430	fulltargets_com	KS	Firmicutes_C	3
MH0430	fulltargets_com	KS	Proteobacteria	1
MH0430	addedvalue_com	AS	Actinobacteriota	2
MH0430	addedvalue_com	AS	Bacteroidota	16
MH0430	addedvalue_com	AS	Firmicutes	4
MH0430	addedvalue_com	AS	Firmicutes_A	19
MH0430	addedvalue_com	AS	Firmicutes_C	4
MH0430	addedvalue_com	ES	Actinobacteriota	2
MH0430	addedvalue_com	ES	Bacteroidota	5
MH0430	addedvalue_com	ES	Desulfobacterota_A	1
MH0430	addedvalue_com	ES	Firmicutes	5
MH0430	addedvalue_com	ES	Firmicutes_A	9
MH0430	addedvalue_com	KS	Actinobacteriota	4
MH0430	addedvalue_com	KS	Bacteroidota	21
MH0430	addedvalue_com	KS	Desulfobacterota_A	1
MH0430	addedvalue_com	KS	Firmicutes	9
MH0430	addedvalue_com	KS	Firmicutes_A	28
MH0430	addedvalue_com	KS	Firmicutes_C	4
MH0433	fulltargets_com	AS	Bacteroidota	8
MH0433	fulltargets_com	AS	Firmicutes	3
MH0433	fulltargets_com	AS	Firmicutes_A	22
MH0433	fulltargets_com	AS	Proteobacteria	5
MH0433	fulltargets_com	ES	Actinobacteriota	1
MH0433	fulltargets_com	ES	Bacteroidota	5
MH0433	fulltargets_com	ES	Cyanobacteria	1
MH0433	fulltargets_com	ES	Desulfobacterota_A	1
MH0433	fulltargets_com	ES	Firmicutes	3
MH0433	fulltargets_com	ES	Firmicutes_A	12
MH0433	fulltargets_com	ES	Firmicutes_C	1
MH0433	fulltargets_com	ES	Proteobacteria	3
MH0433	fulltargets_com	KS	Actinobacteriota	1
MH0433	fulltargets_com	KS	Bacteroidota	13
MH0433	fulltargets_com	KS	Cyanobacteria	1
MH0433	fulltargets_com	KS	Desulfobacterota_A	1
MH0433	fulltargets_com	KS	Firmicutes	6
MH0433	fulltargets_com	KS	Firmicutes_A	34
MH0433	fulltargets_com	KS	Firmicutes_C	1
MH0433	fulltargets_com	KS	Proteobacteria	8
MH0433	addedvalue_com	AS	Actinobacteriota	1
MH0433	addedvalue_com	AS	Bacteroidota	5
MH0433	addedvalue_com	AS	Firmicutes	3
MH0433	addedvalue_com	AS	Firmicutes_A	11
MH0433	addedvalue_com	AS	Proteobacteria	1
MH0433	addedvalue_com	ES	Bacteroidota	4
MH0433	addedvalue_com	ES	Cyanobacteria	1
MH0433	addedvalue_com	ES	Desulfobacterota_A	1
MH0433	addedvalue_com	ES	Firmicutes	2
MH0433	addedvalue_com	ES	Firmicutes_A	10
MH0433	addedvalue_com	ES	Firmicutes_C	1
MH0433	addedvalue_com	ES	Proteobacteria	2
MH0433	addedvalue_com	KS	Actinobacteriota	1
MH0433	addedvalue_com	KS	Bacteroidota	9
MH0433	addedvalue_com	KS	Cyanobacteria	1
MH0433	addedvalue_com	KS	Desulfobacterota_A	1
MH0433	addedvalue_com	KS	Firmicutes	5
MH0433	addedvalue_com	KS	Firmicutes_A	21
MH0433	addedvalue_com	KS	Firmicutes_C	1
MH0433	addedvalue_com	KS	Proteobacteria	3
MH0436	fulltargets_com	AS	Bacteroidota	16
MH0436	fulltargets_com	AS	Firmicutes	3
MH0436	fulltargets_com	AS	Firmicutes_A	25
MH0436	fulltargets_com	AS	Firmicutes_C	1
MH0436	fulltargets_com	AS	Proteobacteria	2
MH0436	fulltargets_com	ES	Bacteroidota	6
MH0436	fulltargets_com	ES	Firmicutes	3
MH0436	fulltargets_com	ES	Firmicutes_A	13
MH0436	fulltargets_com	ES	Firmicutes_C	2
MH0436	fulltargets_com	KS	Bacteroidota	22
MH0436	fulltargets_com	KS	Firmicutes	6
MH0436	fulltargets_com	KS	Firmicutes_A	38
MH0436	fulltargets_com	KS	Firmicutes_C	3
MH0436	fulltargets_com	KS	Proteobacteria	2
MH0436	addedvalue_com	AS	Bacteroidota	16
MH0436	addedvalue_com	AS	Firmicutes	2
MH0436	addedvalue_com	AS	Firmicutes_A	16
MH0436	addedvalue_com	AS	Firmicutes_C	1
MH0436	addedvalue_com	ES	Bacteroidota	6
MH0436	addedvalue_com	ES	Firmicutes	1
MH0436	addedvalue_com	ES	Firmicutes_A	8
MH0436	addedvalue_com	ES	Firmicutes_C	1
MH0436	addedvalue_com	KS	Bacteroidota	22
MH0436	addedvalue_com	KS	Firmicutes	3
MH0436	addedvalue_com	KS	Firmicutes_A	24
MH0436	addedvalue_com	KS	Firmicutes_C	2
MH0442	fulltargets_com	AS	Actinobacteriota	3
MH0442	fulltargets_com	AS	Bacteroidota	9
MH0442	fulltargets_com	AS	Firmicutes	2
MH0442	fulltargets_com	AS	Firmicutes_A	25
MH0442	fulltargets_com	ES	Actinobacteriota	2
MH0442	fulltargets_com	ES	Bacteroidota	3
MH0442	fulltargets_com	ES	Cyanobacteria	1
MH0442	fulltargets_com	ES	Desulfobacterota_A	2
MH0442	fulltargets_com	ES	Euryarchaeota	1
MH0442	fulltargets_com	ES	Firmicutes	1
MH0442	fulltargets_com	ES	Firmicutes_A	20
MH0442	fulltargets_com	ES	Firmicutes_C	1
MH0442	fulltargets_com	ES	Proteobacteria	3
MH0442	fulltargets_com	KS	Actinobacteriota	5
MH0442	fulltargets_com	KS	Bacteroidota	12
MH0442	fulltargets_com	KS	Cyanobacteria	1
MH0442	fulltargets_com	KS	Desulfobacterota_A	2
MH0442	fulltargets_com	KS	Euryarchaeota	1
MH0442	fulltargets_com	KS	Firmicutes	3
MH0442	fulltargets_com	KS	Firmicutes_A	45
MH0442	fulltargets_com	KS	Firmicutes_C	1
MH0442	fulltargets_com	KS	Proteobacteria	3
MH0442	addedvalue_com	AS	Actinobacteriota	3
MH0442	addedvalue_com	AS	Bacteroidota	4
MH0442	addedvalue_com	AS	Firmicutes	1
MH0442	addedvalue_com	AS	Firmicutes_A	14
MH0442	addedvalue_com	ES	Actinobacteriota	1
MH0442	addedvalue_com	ES	Bacteroidota	3
MH0442	addedvalue_com	ES	Desulfobacterota_A	2
MH0442	addedvalue_com	ES	Euryarchaeota	1
MH0442	addedvalue_com	ES	Firmicutes	1
MH0442	addedvalue_com	ES	Firmicutes_A	17
MH0442	addedvalue_com	ES	Firmicutes_C	1
MH0442	addedvalue_com	ES	Proteobacteria	2
MH0442	addedvalue_com	KS	Actinobacteriota	4
MH0442	addedvalue_com	KS	Bacteroidota	7
MH0442	addedvalue_com	KS	Desulfobacterota_A	2
MH0442	addedvalue_com	KS	Euryarchaeota	1
MH0442	addedvalue_com	KS	Firmicutes	2
MH0442	addedvalue_com	KS	Firmicutes_A	31
MH0442	addedvalue_com	KS	Firmicutes_C	1
MH0442	addedvalue_com	KS	Proteobacteria	2
MH0444	fulltargets_com	AS	Bacteroidota	11
MH0444	fulltargets_com	AS	Desulfobacterota_A	1
MH0444	fulltargets_com	AS	Firmicutes	1
MH0444	fulltargets_com	AS	Firmicutes_A	7
MH0444	fulltargets_com	AS	Firmicutes_C	1
MH0444	fulltargets_com	AS	Proteobacteria	2
MH0444	fulltargets_com	ES	Bacteroidota	4
MH0444	fulltargets_com	ES	Firmicutes	1
MH0444	fulltargets_com	ES	Firmicutes_A	14
MH0444	fulltargets_com	ES	Proteobacteria	2
MH0444	fulltargets_com	KS	Bacteroidota	15
MH0444	fulltargets_com	KS	Desulfobacterota_A	1
MH0444	fulltargets_com	KS	Firmicutes	2
MH0444	fulltargets_com	KS	Firmicutes_A	21
MH0444	fulltargets_com	KS	Firmicutes_C	1
MH0444	fulltargets_com	KS	Proteobacteria	4
MH0444	addedvalue_com	AS	Bacteroidota	9
MH0444	addedvalue_com	AS	Desulfobacterota_A	1
MH0444	addedvalue_com	AS	Firmicutes_A	13
MH0444	addedvalue_com	AS	Firmicutes_C	1
MH0444	addedvalue_com	AS	Proteobacteria	2
MH0444	addedvalue_com	ES	Bacteroidota	5
MH0444	addedvalue_com	ES	Firmicutes	1
MH0444	addedvalue_com	ES	Firmicutes_A	8
MH0444	addedvalue_com	ES	Proteobacteria	1
MH0444	addedvalue_com	KS	Bacteroidota	14
MH0444	addedvalue_com	KS	Desulfobacterota_A	1
MH0444	addedvalue_com	KS	Firmicutes	1
MH0444	addedvalue_com	KS	Firmicutes_A	21
